M_ID,NAME
5048,Sleepless in Seattle
5049,Fire in the Sky
5050,This Boy's Life
5051,A Perfect World
5052,Malice
5053,Romeo Is Bleeding
5054,Rising Sun
5055,For Love or Money
5056,The Vanishing
5057,Six Degrees of Separation
5058,Arizona Dream
5059,Les visiteurs
5060,Look Who's Talking Now
5061,Posse
5062,Sommersby
5063,Naked in New York
5064,The Night We Never Met
5065,The Mask
5066,Ace Ventura: Pet Detective
5067,Heavenly Creatures
5068,The Hudsucker Proxy
5069,Major League II
5070,Torment
5071,Double Dragon
5072,PCU
5073,Wagons East
5074,Above the Rim
5075,Spanking the Monkey
5076,Jason's Lyric
5077,Blue Chips
5078,No Escape
5079,Iron Will
5080,Through the Olive Trees
5081,Death Wish: The Face of Death
5082,"Corrina, Corrina"
5083,The Ref
5084,3 Ninjas Kick Back
5085,Little Odessa
5086,Silent Fall
5087,A Pure Formality
5088,Trading Mom
5089,Farinelli
5090,The Inkwell
5091,Holy Matrimony
5092,Kids
5093,Sense and Sensibility
5094,Billy Madison
5095,Four Rooms
5096,The Quick and the Dead
5097,A Goofy Movie
5098,Dangerous Minds
5099,While You Were Sleeping
5100,Just Cause
5101,Strange Days
5102,Cutthroat Island
5103,Tales from the Crypt: Demon Knight
5104,Tales from the Hood
5105,Richard III
5106,The Horseman on the Roof
5107,Forget Paris
5108,The Last Supper
5109,To vlemma tou Odyssea
5110,Beyond Rangoon
5111,Sleepers
5112,Fargo
5113,A Time to Kill
5114,Escape from L.A.
5115,The First Wives Club
5116,D3: The Mighty Ducks
5117,Kama Sutra: A Tale of Love
5118,Barb Wire
5119,House Arrest
5120,A Very Brady Sequel
5121,The Chamber
5122,Homeward Bound II: Lost in San Francisco
5123,Jane Eyre
5124,First Strike
5125,The Pallbearer
5126,Curdled
5127,First Kid
5128,Mary Reilly
5129,In Love and War
5130,Life Is Beautiful
5131,George of the Jungle
5132,Good Burger
5133,The Saint
5134,Cop Land
5135,Gummo
5136,In & Out
5137,G.I. Jane
5138,Mousehunt
5139,Inventing the Abbotts
5140,Murder at 1600
5141,Flubber
5142,Money Talks
5143,Cure
5144,The Opposite of Sex
5145,For Richer or Poorer
5146,The Castle
5147,The Apostle
5148,Cats Don't Dance
5149,Mr. Magoo
5150,The House of Yes
5151,Gang Related
5152,Welcome to Sarajevo
5153,In the Company of Men
5154,Hugo Pool
5155,The Big Lebowski
5156,Meet Joe Black
5157,Can't Hardly Wait
5158,The Horse Whisperer
5159,Patch Adams
5160,Elizabeth
5161,The Replacement Killers
5162,Species II
5163,Pokémon: The First Movie - Mewtwo Strikes Back
5164,Waking Ned Devine
5165,Dance with Me
5166,Hush
5167,Black Dog
5168,Besieged
5169,Clay Pigeons
5170,"A Cool, Dry Place"
5171,Little Men
5172,Hurlyburly
5173,Deep Blue Sea
5174,The Boondock Saints
5175,The Astronaut's Wife
5176,Muppets from Space
5177,The Adventures of Elmo in Grouchland
5178,Wing Commander
5179,Snow Falling on Cedars
5180,Music of the Heart
5181,Aimee & Jaguar
5182,Almost Famous
5183,The 6th Day
5184,Amores Perros
5185,"Me, Myself & Irene"
5186,Scarlet Diva
5187,Dancer in the Dark
5188,Mission to Mars
5189,Shaft
5190,Rules of Engagement
5191,The Dish
5192,Saving Grace
5193,Water Drops on Burning Rocks
5194,My Dog Skip
5195,Animal Factory
5196,Love's Labour's Lost
5197,Lost Souls
5198,The Golden Bowl
5199,Buffy the Vampire Slayer
5200,American Me
5201,Clear and Present Danger
5202,The Legend of Drunken Master
5203,The Road to Wellville
5204,Blankman
5205,The Big Green
5206,Waiting to Exhale
5207,Tom and Huck
5208,When Night Is Falling
5209,Balto
5210,Jury Duty
5211,Jerry Maguire
5212,Two If by Sea
5213,Alaska
5214,Scream 2
5215,Soul Food
5216,A Thousand Acres
5217,Ulee's Gold
5218,Trojan War
5219,What Dreams May Come
5220,A Perfect Murder
5221,The Prince of Egypt
5222,The Man in the Iron Mask
5223,Velvet Goldmine
5224,Major League: Back to the Minors
5225,Playing by Heart
5226,Firestorm
5227,Another Day in Paradise
5228,Holy Man
5229,The World Is Not Enough
5230,The Insider
5231,The Cider House Rules
5232,"South Park: Bigger, Longer & Uncut"
5233,The General's Daughter
5234,Mansfield Park
5235,Stir of Echoes
5236,Inspector Gadget
5237,The Hurricane
5238,Baby Geniuses
5239,Pushing Tin
5240,At First Sight
5241,Coming Soon
5242,Julien Donkey-Boy
5243,Quills
5244,Book of Shadows: Blair Witch 2
5245,You Can Count on Me
5246,Sordid Lives
5247,Braveheart
5248,The Nutty Professor
5249,Mafia!
5250,Anna and the King
5251,The Story of Us
5252,The Minus Man
5253,The Patriot
5254,Little Voice
5255,Harry Potter and the Sorcerer's Stone
5256,Mulholland Dr.
5257,Ghost World
5258,Hannibal
5259,Moulin Rouge!
5260,The Others
5261,Enemy at the Gates
5262,The Piano Teacher
5263,How High
5264,The Mexican
5265,Cowboy Bebop: The Movie
5266,Manic
5267,Valentine
5268,Final Fantasy: The Spirits Within
5269,The One
5270,Captain Corelli's Mandolin
5271,Mean Machine
5272,Formula 51
5273,Kabhi Khushi Kabhie Gham...
5274,Buffalo Soldiers
5275,The Anniversary Party
5276,Wasabi
5277,Antitrust
5278,Tape
5279,The Grey Zone
5280,Charlotte Gray
5281,Star Wars: Episode II - Attack of the Clones
5282,Red Dragon
5283,Adaptation.
5284,Men in Black II
5285,We Were Soldiers
5286,Ghost Ship
5287,Eight Legged Freaks
5288,Cabin Fever
5289,Eye See You
5290,Spy Kids 2: Island of Lost Dreams
5291,Swept Away
5292,Serving Sara
5293,White Oleander
5294,Slackers
5295,Abandon
5296,Morvern Callar
5297,Demonlover
5298,Life or Something Like It
5299,Showtime
5300,Sex Is Comedy
5301,Kill Bill: Vol. 1
5302,2 Fast 2 Furious
5303,Wrong Turn
5304,Peter Pan
5305,House of 1000 Corpses
5306,Identity
5307,Mona Lisa Smile
5308,Freaky Friday
5309,Johnny English
5310,Dumb and Dumberer: When Harry Met Lloyd
5311,Daddy Day Care
5312,Gothika
5313,Agent Cody Banks
5314,Ong-Bak: The Thai Warrior
5315,Bad Santa
5316,Cradle 2 the Grave
5317,A Mighty Wind
5318,Untold Scandal
5319,The Blind Swordsman: Zatoichi
5320,The Shape of Things
5321,Bringing Down the House
5322,The in-Laws
5323,Time of the Wolf
5324,Nathalie...
5325,Shade
5326,Carandiru
5327,The Company
5328,Good Boy
5329,The Girl Next Door
5330,Collateral
5331,Spanglish
5332,Million Dollar Baby
5333,The Machinist
5334,National Treasure
5335,Meet the Fockers
5336,Shark Tale
5337,Before Sunset
5338,Finding Neverland
5339,The Adventures of Sharkboy and Lavagirl 3-D
5340,The Polar Express
5341,Flight of the Phoenix
5342,Vanity Fair
5343,The Merchant of Venice
5344,You Got Served
5345,Veer-Zaara
5346,Laws of Attraction
5347,Undertow
5348,Clifford's Really Big Movie
5349,Pride & Prejudice
5350,V for Vendetta
5351,Serenity
5352,Madagascar
5353,The Interpreter
5354,Mirrormask
5355,The New World
5356,Brick
5357,The Legend of Zorro
5358,Rumor Has It...
5359,Deuce Bigalow: European Gigolo
5360,Casanova
5361,Thank You for Smoking
5362,Derailed
5363,Adam's Apples
5364,Feast
5365,Goal! The Dream Begins
5366,The Notorious Bettie Page
5367,Because of Winn-Dixie
5368,Are We There Yet?
5369,An Unfinished Life
5370,Dominion
5371,She's the Man
5372,Marie Antoinette
5373,The Covenant
5374,Click
5375,Basic Instinct 2
5376,A Good Year
5377,Miami Vice
5378,Saw III
5379,Tell No One
5380,Inland Empire
5381,Tristan + Isolde
5382,Open Season
5383,Ice Age: the Meltdown
5384,The Ultimate Gift
5385,Curse of the Golden Flower
5386,Stormbreaker
5387,The Ant Bully
5388,Miss Potter
5389,Starter for 10
5390,Stardust
5391,Gone Baby Gone
5392,Atonement
5393,The Mist
5394,Hot Rod
5395,Halloween
5396,Norbit
5397,Good Luck Chuck
5398,Hostel: Part II
5399,Fantastic 4: Rise of the Silver Surfer
5400,The Babysitters
5401,Timecrimes
5402,August Rush
5403,Reno 911! Miami
5404,War
5405,The Hills Have Eyes 2
5406,Shelter
5407,Bratz
5408,Water Lilies
5409,Tyler Perry's Why Did I Get Married?
5410,The Reaping
5411,The Invasion
5412,Who's Your Caddy?
5413,The Great Debaters
5414,"4 Months, 3 Weeks and 2 Days"
5415,Evangelion: 1.0 You Are (Not) Alone
5416,Towelhead
5417,The Counterfeiters
5418,Shotgun Stories
5419,Jab We Met
5420,The Last Mimzy
5421,Primeval
5422,Smiley Face
5423,Hounddog
5424,Gran Torino
5425,The Wrestler
5426,Superhero Movie
5427,Punisher: War Zone
5428,Saw V
5429,Bedtime Stories
5430,The Hottie & the Nottie
5431,Red Cliff
5432,Star Wars: The Clone Wars
5433,Nim's Island
5434,Nights in Rodanthe
5435,Frost/Nixon
5436,The X Files: I Want to Believe
5437,Lakeview Terrace
5438,Nothing But the Truth
5439,Redbelt
5440,The Tale of Despereaux
5441,Chaos Theory
5442,G.I. Joe: The Rise of Cobra
5443,The Human Centipede (First Sequence)
5444,Fired Up!
5445,Dogtooth
5446,Monsters vs. Aliens
5447,Where the Wild Things Are
5448,Case 39
5449,Chloe
5450,The Joneses
5451,Ice Age: Dawn of the Dinosaurs
5452,The Young Victoria
5453,After.Life
5454,Nowhere Boy
5455,Survival of the Dead
5456,Bright Star
5457,Harry Brown
5458,The Pink Panther 2
5459,Sin Nombre
5460,City Island
5461,Broken Embraces
5462,The Damned United
5463,The Town
5464,Monsters
5465,RED
5466,Despicable Me
5467,The Expendables
5468,The A-Team
5469,Prince of Persia: the Sands of Time
5470,Devil
5471,Dinner for Schmucks
5472,Cop Out
5473,Biutiful
5474,When in Rome
5475,Dirty Girl
5476,Country Strong
5477,Extraordinary Measures
5478,My Soul to Take
5479,Elle s'appelait Sarah
5480,Captain America: the First Avenger
5481,No Strings Attached
5482,The Twilight Saga: Breaking Dawn - Part 1
5483,Source Code
5484,Sleeping Beauty
5485,Hugo
5486,Hanna
5487,The Adventures of Tintin
5488,Drive Angry
5489,The Sitter
5490,A Dangerous Method
5491,The Human Centipede II (Full Sequence)
5492,Kill List
5493,The Devil's Double
5494,Another Earth
5495,My Week with Marilyn
5496,Bernie
5497,Red Riding Hood
5498,Salmon Fishing in the Yemen
5499,Sound of My Voice
5500,Sanctum
5501,Mr. Popper's Penguins
5502,Take This Waltz
5503,The Beaver
5504,The Prey
5505,Tyrannosaur
5506,The Hunger Games
5507,This Is 40
5508,Cloud Atlas
5509,The Perks of Being a Wallflower
5510,Safe House
5511,Lore
5512,The Bourne Legacy
5513,Abraham Lincoln: Vampire Hunter
5514,The Dictator
5515,Man on a Ledge
5516,Bullet to the Head
5517,Trouble with the Curve
5518,Universal Soldier: Day of Reckoning
5519,One for the Money
5520,Kahaani
5521,Upside Down
5522,Sightseers
5523,Like Someone in Love
5524,About Time
5525,12 Years a Slave
5526,G.I. Joe: Retaliation
5527,Lone Survivor
5528,Pain & Gain
5529,Locke
5530,Big Bad Wolves
5531,The To Do List
5532,I Spit on Your Grave 2
5533,Delivery Man
5534,Cloudy with a Chance of Meatballs 2
5535,Starred Up
5536,Romeo and Juliet
5537,Paranoia
5538,Knights of Badassdom
5539,Guardians of the Galaxy
5540,The Maze Runner
5541,"As Above, So Below"
5542,Sex Tape
5543,Unfriended
5544,Before I Go to Sleep
5545,The Loft
5546,3 Days to Kill
5547,Draft Day
5548,A Haunted House 2
5549,A Long Way Down
5550,The Rover
5551,Lost River
5552,Jurassic World
5553,I Saw the Light
5554,Carol
5555,Scouts Guide to the Zombie Apocalypse
5556,Brooklyn
5557,The DUFF
5558,Knight of Cups
5559,Victor Frankenstein
5560,The SpongeBob Movie: Sponge Out of Water
5561,Mustang
5562,Mississippi Grind
5563,Attack on Titan Part 1
5564,Woman in Gold
5565,Eye in the Sky
5566,By the Sea
5567,Dope
5568,Unfinished Business
5569,Empire of Lust
5570,Dragon Blade
5571,Captain America: Civil War
5572,13 Hours
5573,Fantastic Beasts and Where to Find Them
5574,Underworld: Blood Wars
5575,Hunt for the Wilderpeople
5576,Lights Out
5577,Sully
5578,The Infiltrator
5579,"Hail, Caesar!"
5580,Mike and Dave Need Wedding Dates
5581,White Girl
5582,The Finest Hours
5583,The Angry Birds Movie
5584,Why Him?
5585,Miracles from Heaven
5586,Gold
5587,Goat
5588,Ratchet & Clank
5589,Office Christmas Party
5590,Leap!
5591,All I See Is You
5592,Bleed for This
5593,Hands of Stone
5594,Carrie Pilby
5595,The Innocents
5596,The Hitman's Bodyguard
5597,Justice League
5598,Rough Night
5599,The Foreigner
5600,Jigsaw
5601,The Disaster Artist
5602,Paddington 2
5603,The Book of Henry
5604,Brad's Status
5605,Beatriz at Dinner
5606,Marshall
5607,BPM (Beats Per Minute)
5608,The First Purge
5609,Bumblebee
5610,The Spy Who Dumped Me
5611,Life Itself
5612,The Strangers: Prey at Night
5613,Every Day
5614,Cold War
5615,American Animals
5616,Christopher Robin
5617,Assassination Nation
5618,The 15:17 to Paris
5619,Escape Room
5620,Angel Has Fallen
5621,The Goldfinch
5622,Happy Death Day 2U
5623,Brittany Runs a Marathon
5624,Missing Link
5625,Mine 9
5626,Piranhas
5627,The Dreamers
5628,Good Bye Lenin!
5629,Fat Albert
5630,In Good Company
5631,Green Street Hooligans
5632,Walk the Line
5633,Corpse Bride
5634,Silent Hill
5635,Babel
5636,Scoop
5637,See No Evil
5638,The Wild
5639,Epic Movie
5640,Premonition
5641,TMNT
5642,Becoming Jane
5643,27 Dresses
5644,Step Up 2: the Streets
5645,Semi-Pro
5646,Baby Mama
5647,Asterix at the Olympic Games
5648,JCVD
5649,The Taking of Pelham 123
5650,The Haunting in Connecticut
5651,Shutter Island
5652,Burlesque
5653,Remember Me
5654,Elektra Luxx
5655,Hereafter
5656,The Housemaid
5657,X-Men: First Class
5658,We Need to Talk About Kevin
5659,Larry Crowne
5660,I Am Number Four
5661,The Dark Knight Rises
5662,Resident Evil: Retribution
5663,Seven Psychopaths
5664,Compliance
5665,Passion
5666,LOL
5667,What to Expect When You're Expecting
5668,Pacific Rim
5669,Mama
5670,Parker
5671,Inside Llewyn Davis
5672,Third Person
5673,Philomena
5674,A Walk Among the Tombstones
5675,Let's Be Cops
5676,And So It Goes
5677,The Legend of Hercules
5678,American Ultra
5679,The Intern
5680,Minions
5681,The Lady in the Van
5682,Anomalisa
5683,Danny Collins
5684,Deadpool
5685,The Purge: Election Year
5686,Allegiant
5687,Swiss Army Man
5688,Alice Through the Looking Glass
5689,Jackie
5690,Monster Trucks
5691,Fifty Shades of Black
5692,American Pastoral
5693,Kong: Skull Island
5694,Fifty Shades Darker
5695,Last Flag Flying
5696,Wonderstruck
5697,Wish Upon
5698,The House That Jack Built
5699,Tag
5700,Vice
5701,Upgrade
5702,Replicas
5703,Life of the Party
5704,Skyscraper
5705,The Grinch
5706,Colette
5707,Rambo: Last Blood
5708,Pokémon Detective Pikachu
5709,Maleficent: Mistress of Evil
5710,Isn't It Romantic
5711,Overcomer
5712,Sonchiriya
5713,Photograph
5714,Body at Brighton Rock
5715,High on the Hog
5716,The Least of These: The Graham Staines Story
5717,The Other Side of Heaven 2: Fire of Faith
5718,Dolittle
5719,Star Trek First Frontier
5720,Adventureland
5721,13 Assassins
5722,Paddington
5723,The Boy
5724,Storks
5725,Brian Banks
5726,Rabbit Hole
5727,Where the Buffalo Roam
5728,S.O.B.
5729,The Great Muppet Caper
5730,Student Bodies
5731,Brubaker
5732,Fatso
5733,Babylon
5734,"Those Lips, Those Eyes"
5735,Indiana Jones and the Raiders of the Lost Ark
5736,Tarzan the Ape Man
5737,Wolfen
5738,Modern Problems
5739,Creepshow
5740,Halloween III: Season of the Witch
5741,Night Shift
5742,The Cannonball Run
5743,One from the Heart
5744,Puberty Blues
5745,All Night Long
5746,King of the Mountain
5747,Fast Times at Ridgemont High
5748,Blade Runner
5749,Victor Victoria
5750,The Entity
5751,The Sword and the Sorcerer
5752,Deathtrap
5753,Parasite
5754,Split Image
5755,The Soldier
5756,The Missionary
5757,The Escape Artist
5758,Hammett
5759,Scarface
5760,The Dead Zone
5761,Twilight Zone: The Movie
5762,Gorky Park
5763,Baby It's You
5764,Trenchcoat
5765,Stryker
5766,Gremlins
5767,Streets of Fire
5768,This Is Spinal Tap
5769,Supergirl
5770,The Bounty
5771,Firestarter
5772,Night of the Comet
5773,The Muppets Take Manhattan
5774,The Wild Life
5775,Gwendoline
5776,Electric Dreams
5777,Breakin' 2: Electric Boogaloo
5778,Irreconcilable Differences
5779,Iceman
5780,The Bostonians
5781,The River Rat
5782,The Adventures of Pinocchio
5783,Clue
5784,Teen Wolf
5785,Runaway Train
5786,Trading Places
5787,A Christmas Story
5788,The Keep
5789,10 to Midnight
5790,Slayground
5791,Red Dawn
5792,Top Secret!
5793,Ghoulies
5794,"Silent Night, Deadly Night"
5795,Reckless
5796,Tank
5797,Comfort and Joy
5798,The Lonely Guy
5799,Until September
5800,Petit Con
5801,To Live and Die in L.A.
5802,Cocoon
5803,Ran
5804,Perfect
5805,Re-Animator
5806,Mischief
5807,Year of the Dragon
5808,Baby: Secret of the Lost Legend
5809,Agnes of God
5810,American Dreamer
5811,Fletch
5812,Death Wish 3
5813,The Adventures of Mark Twain
5814,The Bride
5815,Turk 182
5816,Starchaser: The Legend of Orin
5817,In the Shadow of Kilimanjaro
5818,Rappin'
5819,Thunder Run
5820,The Girl in the Picture
5821,Lune de miel
5822,River's Edge
5823,The Golden Child
5824,Flight of the Navigator
5825,Wildcats
5826,Crossroads
5827,Psycho III
5828,Trick or Treat
5829,Reform School Girls
5830,Tough Guys
5831,Firewalker
5832,Legal Eagles
5833,Killer Party
5834,Hardbodies 2
5835,Touch and Go
5836,Nobody's Fool
5837,The Princess Bride
5838,Lethal Weapon
5839,Mannequin
5840,Masters of the Universe
5841,Overboard
5842,Revenge of the Nerds II: Nerds in Paradise
5843,The Stepfather
5844,84 Charing Cross Road
5845,Au Revoir les Enfants
5846,No Man's Land
5847,Made in Heaven
5848,Housekeeping
5849,A Prayer for the Dying
5850,Hollywood Shuffle
5851,Hello Again
5852,"No Retreat, No Surrender 2"
5853,China Girl
5854,A Man in Love
5855,Oci ciornie
5856,Die Hard
5857,Rain Man
5858,They Live
5859,The Land Before Time
5860,Beaches
5861,The Adventures of Baron Munchausen
5862,Frantic
5863,Tequila Sunrise
5864,Night of the Demons
5865,Biloxi Blues
5866,Time of the Gypsies
5867,For Keeps?
5868,A New Life
5869,Arthur 2: on the Rocks
5870,Chocolat
5871,Another Woman
5872,Crossing Delancey
5873,Everybody's All-American
5874,Spellbinder
5875,Road House
5876,Bill & Ted's Excellent Adventure
5877,License to Kill
5878,Lock Up
5879,My Left Foot
5880,Little Monsters
5881,How to Get Ahead in Advertising
5882,Renegades
5883,The Terror Within
5884,Mortal Passions
5885,Relentless
5886,Total Recall
5887,Dick Tracy
5888,The Two Jakes
5889,The Rookie
5890,Q&A
5891,Short Circuit
5892,Deadly Friend
5893,Jean de Florette
5894,Parting Glances
5895,Babette's Feast
5896,Anguish
5897,The Kindred
5898,The Blob
5899,Hellbound: Hellraiser II
5900,The Serpent and the Rainbow
5901,The Presidio
5902,Masquerade
5903,The Beast of War
5904,18 Again!
5905,Wild Orchid
5906,A Nightmare on Elm Street 5: The Dream Child
5907,Heart of Dixie
5908,Dances with Wolves
5909,Days of Being Wild
5910,Marked for Death
5911,White Palace
5912,"Welcome Home, Roxy Carmichael"
5913,Bad Influence
5914,Metropolitan
5915,Cyrano de Bergerac
5916,Miami Blues
5917,Mystic Pizza
5918,Stormy Monday
5919,Cry-Baby
5920,Ski Patrol
5921,Hidden Agenda
5922,Everybody's Fine
5923,Loose Cannons
5924,American Ninja 4: The Annihilation
5925,Gate 2: The Trespassers
5926,May Fools
5927,Body Chemistry
5928,The Fourth War
5929,Archangel
5930,Thelma & Louise
5931,JFK
5932,The Rocketeer
5933,My Girl
5934,Don't Tell Mom the Babysitter's Dead
5935,Sex and Zen
5936,Return to the Blue Lagoon
5937,The Prince of Tides
5938,Barton Fink
5939,The Commitments
5940,Doc Hollywood
5941,Delicatessen
5942,Harley Davidson and the Marlboro Man
5943,Defending Your Life
5944,The Indian Runner
5945,Homicide
5946,Soapdish
5947,Curly Sue
5948,Whore
5949,Shadows and Fog
5950,Black Robe
5951,Enchanted April
5952,Pure Luck
5953,Impromptu
5954,City of Hope
5955,Dracula
5956,Alien 3
5957,Wayne's World
5958,Universal Soldier
5959,The Player
5960,Damage
5961,Body of Evidence
5962,Children of the Corn II: the Final Sacrifice
5963,Orlando
5964,Bébé's Kids
5965,Leap of Faith
5966,Kuffs
5967,Love Potion No. 9
5968,The Muppet Christmas Carol
5969,Tokyo Decadence
5970,In the Soup
5971,Gas Food Lodging
5972,The Public Eye
5973,Love Field
5974,Storyville
5975,Passed Away
5976,Schindler's List
5977,The Pelican Brief
5978,The Firm
5979,Cliffhanger
5980,The Piano
5981,The Nightmare Before Christmas
5982,Gettysburg
5983,The Three Musketeers
5984,The Remains of the Day
5985,Rudy
5986,Made in America
5987,Mi vida loca
5988,Warlock: The Armageddon
5989,Sugar Hill
5990,Man's Best Friend
5991,Madadayo
5992,Money for Nothing
5993,Amos & Andrew
5994,Mother's Boys
5995,Fear of a Black Hat
5996,The Lion King
5997,The Crow
5998,Four Weddings and a Funeral
5999,Angels in the Outfield
6000,Naked Gun 33 1/3: the Final Insult
6001,Mary Shelley's Frankenstein
6002,Serial Mom
6003,The Shadow
6004,Quiz Show
6005,Clifford
6006,The Postman
6007,Eat Drink Man Woman
6008,The Cowboy Way
6009,Death Machine
6010,City Slickers II: the Legend of Curly's Gold
6011,China Moon
6012,I Love Trouble
6013,River of Grass
6014,Casino
6015,Toy Story
6016,Outbreak
6017,La Haine
6018,Casper
6019,Tommy Boy
6020,The Brady Bunch Movie
6021,Dead Presidents
6022,The Baby-Sitters Club
6023,The Scarlet Letter
6024,Vampire in Brooklyn
6025,The Day of the Beast
6026,The Hunted
6027,Party Girl
6028,Top Dog
6029,Rumpelstiltskin
6030,The Walking Dead
6031,Mission: Impossible
6032,The Mirror Has Two Faces
6033,The Frighteners
6034,Jack
6035,Tin Cup
6036,Trees Lounge
6037,Evita
6038,Joe's Apartment
6039,The Preacher's Wife
6040,Dear God
6041,Larger Than Life
6042,Surviving Picasso
6043,Bloodsport 2
6044,Men in Black
6045,Seven Years in Tibet
6046,Happy Together
6047,Beverly Hills Ninja
6048,The Ice Storm
6049,Nothing to Lose
6050,Love Jones
6051,Booty Call
6052,Warriors of Virtue
6053,FairyTale: A True Story
6054,Prefontaine
6055,Oscar and Lucinda
6056,Deep Impact
6057,The Legend of 1900
6058,The Last Days of Disco
6059,Blues Brothers 2000
6060,The Red Violin
6061,Show Me Love
6062,Simon Birch
6063,Senseless
6064,Return to Paradise
6065,Phantoms
6066,Krippendorf's Tribe
6067,American Beauty
6068,Stuart Little
6069,Toy Story 2
6070,Election
6071,Wild Wild West
6072,Jawbreaker
6073,For Love of the Game
6074,Payback
6075,The Straight Story
6076,Runaway Bride
6077,Better Than Chocolate
6078,Bats
6079,The Bachelor
6080,In Too Deep
6081,Liberty Heights
6082,Trick
6083,The Loss of Sexual Innocence
6084,Requiem for a Dream
6085,Scary Movie
6086,Bring It on
6087,Miss Congeniality
6088,The Whole Nine Yards
6089,Shanghai Noon
6090,Get Carter
6091,Keeping the Faith
6092,Tigerland
6093,Return to Me
6094,Greenfingers
6095,Songs from the Second Floor
6096,Under Suspicion
6097,A League of Their Own
6098,HouseSitter
6099,Into the West
6100,Leaving Normal
6101,The Beverly Hillbillies
6102,The Real McCoy
6103,Cop & ½
6104,New Nightmare
6105,When a Man Loves a Woman
6106,My Father the Hero
6107,Intersection
6108,Tank Girl
6109,The Net
6110,Fluke
6111,Miami Rhapsody
6112,The Ghost and the Darkness
6113,The Fan
6114,Bordello of Blood
6115,Up Close & Personal
6116,Fled
6117,As Good as It Gets
6118,Donnie Brasco
6119,Fools Rush In
6120,Spawn
6121,Excess Baggage
6122,The Spanish Prisoner
6123,The Locusts
6124,Armageddon
6125,Star Trek: Insurrection
6126,Hideous Kinky
6127,My Giant
6128,Sweet Jane
6129,The Matrix
6130,The Virgin Suicides
6131,Universal Soldier: the Return
6132,Love Stinks
6133,Pokémon the Movie 2000
6134,Tea with Mussolini
6135,Play It to the Bone
6136,Mission: Impossible II
6137,"O Brother, Where Art Thou?"
6138,Sexy Beast
6139,The Emperor's New Groove
6140,Pitch Black
6141,Hollow Man
6142,Little Nicky
6143,Hanging Up
6144,Shadow of the Vampire
6145,Urban Legends: Final Cut
6146,Ready to Rumble
6147,The Weight of Water
6148,Nurse Betty
6149,What Planet Are You From?
6150,Billy Elliot
6151,Gun Shy
6152,Big Eden
6153,Donnie Darko
6154,Scary Movie 2
6155,Amélie
6156,Wet Hot American Summer
6157,Jeepers Creepers
6158,Spy Kids
6159,Intimacy
6160,Bridget Jones's Diary
6161,American Pie 2
6162,Along Came a Spider
6163,Rush Hour 2
6164,Rock Star
6165,Ali
6166,Ichi the Killer
6167,In the Bedroom
6168,Josie and the Pussycats
6169,Someone Like You
6170,Blow Dry
6171,The Musketeer
6172,One Night at McCool's
6173,Trouble Every Day
6174,The Shipping News
6175,Kissing Jessica Stein
6176,Monsoon Wedding
6177,The Wash
6178,Down to Earth
6179,See Spot Run
6180,Two Can Play That Game
6181,Lovely & Amazing
6182,The Other Side of Heaven
6183,8 Mile
6184,Signs
6185,Scooby-Doo
6186,Reign of Fire
6187,The Importance of Being Earnest
6188,Ice Age
6189,Chicago
6190,xXx
6191,Punch-Drunk Love
6192,Frida
6193,Phone Booth
6194,One Hour Photo
6195,Secret Things
6196,The New Guy
6197,Devdas
6198,John Q
6199,25th Hour
6200,The Good Girl
6201,High Crimes
6202,The Master of Disguise
6203,Halloween: Resurrection
6204,May
6205,K-19: The Widowmaker
6206,24 Hour Party People
6207,The Salton Sea
6208,Whale Rider
6209,Narc
6210,The Santa Clause 2
6211,All About the Benjamins
6212,Russian Ark
6213,Ballistic: Ecks vs. Sever
6214,Deuces Wild
6215,Heaven
6216,Mystic River
6217,Oldboy
6218,Memories of Murder
6219,Finding Nemo
6220,The Room
6221,The Texas Chainsaw Massacre
6222,Cheaper by the Dozen
6223,In the Cut
6224,Scary Movie 3
6225,Dogville
6226,Elf
6227,Open Water
6228,Something's Gotta Give
6229,Elephant
6230,Darkness Falls
6231,The Haunted Mansion
6232,A Man Apart
6233,Shattered Glass
6234,The Lizzie McGuire Movie
6235,Hollywood Homicide
6236,The Green Butchers
6237,American Splendor
6238,Latter Days
6239,Camp
6240,A Guy Thing
6241,Intermission
6242,All the Real Girls
6243,From Justin to Kelly
6244,The Order
6245,Gozu
6246,Saints and Soldiers
6247,Masked and Anonymous
6248,Spider-Man 2
6249,The Punisher
6250,Howl's Moving Castle
6251,Napoleon Dynamite
6252,Blade: Trinity
6253,Alien vs. Predator
6254,Friday Night Lights
6255,Catwoman
6256,Chasing Liberty
6257,Without a Paddle
6258,Mindhunters
6259,Cellular
6260,The Heart Is Deceitful Above All Things
6261,The Stepford Wives
6262,District B13
6263,Dead Man's Shoes
6264,After the Sunset
6265,Saved!
6266,D.E.B.S.
6267,Soul Plane
6268,3-Iron
6269,Thunderbirds
6270,Three... Extremes
6271,Home on the Range
6272,Night Watch
6273,Ma mère
6274,A Good Woman
6275,The Big Bounce
6276,Dhoom
6277,Melinda and Melinda
6278,Sin City
6279,Wedding Crashers
6280,Kingdom of Heaven
6281,Hostel
6282,Munich
6283,Kiss Kiss Bang Bang
6284,The Devil's Rejects
6285,Be Cool
6286,Just Friends
6287,Wolf Creek
6288,Lady Vengeance
6289,Capote
6290,Chicken Little
6291,The Matador
6292,Tideland
